Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2010-01-05,0.002643750846782154,0.003228227770558225,0.008128543247228118,0.018212733841839197,0.003524854762667959,-0.001289770490023279,0.0003749753181238043,-0.011976068707427458,-0.0098554495813284,0.003660009927551339
2010-01-06,0.0007037214708010674,0.01685087023662243,0.011904198725507275,0.002003451670890511,0.002108855484031975,-0.011250814179126321,-0.0007498067041126422,0.005844234913709573,0.010171995846470914,0.0013274649285350863
2010-01-07,0.004212545161793222,-0.007809155649214174,-0.0015011449847731906,0.02112316670098856,0.010825852111471287,-0.003924109236711324,0.0,-0.00454249115472509,0.003472525764100228,0.008257612957596576
2010-01-08,0.003322313023577665,0.013841157471179106,0.00648860746684095,-0.005896062853286097,0.015851412187782465,0.006531519437793494,-0.0033819140295511,-0.0009761489219485521,0.0015749506292770847,-0.00032901953708361635
2010-01-11,0.0013954228665952982,-0.005455822045776883,-0.0013276581779609773,0.0006565224082324342,0.010880839227563915,-0.0039135180363963264,0.002631070018411067,0.01036296169215827,0.005647602140827693,-0.001976206626474545
2010-01-12,-0.009369903454668062,-0.019186875276786027,-0.014552321349356396,-0.014550385012294,-0.008149113311183698,-0.010953312593991323,0.005615181744692872,-0.004196941118608201,-0.007222552770104785,-0.012942087759011902
2010-01-13,0.008410622330183035,0.01167245678284286,0.0036997307909803785,0.011262217454226552,0.004082695559993142,0.009645092947850509,0.007067075478892659,0.010939700056158554,0.013150162336045653,0.011292216621260585
2010-01-14,0.0027008181238271796,-0.012259409225678855,0.00285022700269968,0.004600659392496178,0.0,0.002614327481454925,-0.0029697335286355203,-0.0044902210191452106,0.008979469626498744,0.0
2010-01-15,-0.011287446315244589,-0.007369482954381608,-0.008067473617617112,-0.020536767369046874,-0.012987251406857388,-0.014022815472333852,-0.00484406873981504,-0.006449479037013426,-0.006805012118728494,-0.009957067495227392
2010-01-19,0.012417922615864468,0.015850277559351117,0.009070906189686282,0.012636844517650847,0.010947885669868415,0.01706421745355452,0.00595863519138,0.011579359389202919,0.023920264561817214,0.013254129552085662
2010-01-20,-0.010220517480255542,-0.01792340592425866,-0.015673680810792782,-0.0026471958957355007,-0.01542958055742605,-0.016182182228521174,-0.00745409481163576,-0.010609386942662601,-0.008520833062138319,-0.01358749403055359
