Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2010-01-05,0.002643556119950936,0.003228220485986793,0.008128626220597889,0.018212862009628093,0.003524778120529722,-0.0012901698183519948,0.0003749343467517613,-0.011975928340077982,-0.009855243856648708,0.003660101916097083
2010-01-06,0.0007036604298189404,0.016850815792804792,0.011904123317514921,0.002003589705842537,0.0021089437152792137,-0.011250397863117233,-0.0007496796274772234,0.005843917858742472,0.010171912188552363,0.0013274917838141875
2010-01-07,0.004212552092655304,-0.007809247498038976,-0.0015011498768460207,0.021122778073882305,0.010826183381546808,-0.003924214971852229,0.0,-0.0045424338656346475,0.003472455493313821,0.008257684189177203
2010-01-08,0.0033221324378968297,0.013841207756378562,0.00648864290921322,-0.00589585867992557,0.01585123508226986,0.006531779032004768,-0.00338187761822482,-0.000975976489067821,0.0015750159628524496,-0.00032915639948474334
2010-01-11,0.0013956020216906778,-0.005455655792065224,-0.0013277312844501244,0.0006566919060151853,0.010880657593529072,-0.0039141262987237215,0.002631022800081852,0.010362764477249618,0.005647589638459719,-0.001976246468159307
2010-01-12,-0.009369847985086617,-0.0191869725561336,-0.014552337540343987,-0.014550028547813263,-0.008149171691026455,-0.010953110360410235,0.005615045265934397,-0.004196925902230098,-0.007222605601312116,-0.012941800409909901
2010-01-13,0.008410554982010847,0.011672490974563332,0.003699952706072991,0.01126163239549156,0.004082987759552824,0.009645090219527225,0.00706715666068904,0.010939555177156455,0.013150285378006155,0.011291877388116238
2010-01-14,0.0027010300545033086,-0.012259288383743265,0.0028500187224915104,0.0046008553493720565,0.0,0.0026145823794541585,-0.002969645730313206,-0.004489942762474065,0.008979386967215466,0.0
2010-01-15,-0.011287747680142625,-0.007369731357056722,-0.008067554128095296,-0.020537078213128626,-0.012987478327847177,-0.014023206864336089,-0.00484415808624175,-0.006449612414682416,-0.0068049072387149,-0.009957004055273487
2010-01-19,0.012418246468208908,0.015850215371714018,0.009071019924737045,0.012637224555673239,0.010948027888091068,0.017064246281510695,0.005958744831045444,0.011579483466643111,0.023920145798076907,0.013254169598067389
2010-01-20,-0.01022071162882117,-0.017923365658724367,-0.01567374996807081,-0.002647255347981955,-0.015429507415772878,-0.016181785476066753,-0.007454230407275905,-0.010609414591009678,-0.008520915085095405,-0.013587371530639764
2010-01-21,-0.01941652090946505,-0.04424924282673747,-0.02059462644262092,-0.02890983495574698,-0.023423925203899833,-0.010638554467792024,-0.01431818558211667,-0.014651048065946371,-0.021938060831896623,-0.012760605126774871
2010-01-22,-0.022543812874890795,-0.02003226863836182,-0.02404261705535495,-0.03328992466920666,-0.015327339226919296,-0.035378064879183206,-0.002280188165091824,-0.0222196136809268,-0.010994287133494995,-0.01945137708391242
2010-01-25,0.005114502645235401,0.008813691945443446,0.006550337213186512,0.0056257635445863844,0.006445068436836828,0.008276177997867494,0.0019003667214045276,0.006684623281702368,0.0,0.005155552082931285
2010-01-26,-0.0041993628992728045,-0.014202768027681103,-0.006372696827180519,-0.01768705931521765,-0.004292107745604186,-0.002751245921548238,-0.0011393284432655777,0.003989421059823355,-0.0057016233736401955,0.0013703185833829862
2010-01-27,0.004746057458910123,-0.008619319289682624,-0.003914641241657568,0.02397871843387012,0.002863210583760517,0.008230555959745919,0.0022776936147074207,-0.006657919832167793,0.006964349315794074,0.00171019412113167
2010-01-28,-0.011538850573585798,-0.01811745987338576,-0.010574643584777419,-0.0048899859326966355,-0.011502533009994561,-0.02910823319940624,-0.002657901636750325,-0.007711683456007247,-0.006329195293245114,-0.005826796088780508
2010-01-29,-0.010928044468298582,-0.016126777437872563,-0.018182292670938772,-0.00702743673054227,-0.010174451398906095,-0.01749845487639601,-0.0038098125112455343,-0.006077007087817819,-0.007008649325027813,-0.006206715891678732
2010-02-01,0.015431209341446981,0.03904165982262587,0.032493937111367915,0.01678348332402375,0.014863473495038589,0.011385381157435258,0.0076047373544604144,0.006413468962655137,0.005738047703852227,0.012716933913034488
2010-02-02,0.012030702614836292,0.003186171035744374,0.013058386124438482,0.00966204178080268,0.018891947963536257,0.009857220387174794,0.014290981717370883,0.008043002706891424,0.02045052414381417,0.013905582650114955
2010-02-03,-0.004995016914398735,-0.011516648143944114,-0.008627821969758014,-0.011049967415713792,-0.0060207927136084055,0.0023323214062904653,-0.007119749551646471,-0.007033973003416747,-0.013481909113612075,0.000673603400461935
2010-02-04,-0.03135251974074526,-0.038037365268385935,-0.041890731663952616,-0.04400968139100885,-0.029928262254199974,-0.028357353182033668,-0.02051753619710942,-0.026568330588419526,-0.025576939795835432,-0.029373681015470582
2010-02-05,0.002064899894705587,0.018543626181092534,0.00018433114156317097,0.011544005660853562,-0.004402192701843241,0.01001680981676844,-0.0026906922421413098,-0.0017274419336220518,-0.0016202461259698796,-0.002776825796781825
2010-02-08,-0.0072454610652148334,-0.016206951703907704,-0.009260890182471528,-0.020290417103722105,-0.01109066689272838,-0.004280489186619493,-0.0011555120398366204,-0.011476296184584485,-0.004877527831714099,-0.006276600700945083
2010-02-09,0.012481920302537239,0.024050216864048776,0.020809245899759427,0.010196602574210399,0.01914663643939087,0.008542951732921154,0.011875399782902436,0.010092304899139714,0.007792374628397778,0.015273244532872784
2010-02-10,-0.001960553127075076,-0.006859515932436861,-0.004200795980454406,0.007939414843299313,-0.0014601433355856982,-0.0028397858849822525,-0.00114318419210953,-0.004511770954632025,-0.0061637244101810885,-0.004142256983286675
2010-02-11,0.010411907370787347,0.016899895420506718,0.016877377912692462,0.0021543996862124844,0.014863473495038589,0.010372582284816167,0.007974315398933294,0.005895762240076613,0.006810340815204602,0.011691916043878106
2010-02-12,-0.0008324719124992947,-0.001935447864836504,0.00035947959346245356,0.0007172370210085483,-0.007948113439404714,0.0018741639263707625,0.0,-0.00381088033380182,-0.0022650638335350404,0.0
2010-02-16,0.015612286477726146,0.024873685085341952,0.02329237874899337,0.020575397716455113,0.023302646931886745,0.014870687543059374,0.010159802117729017,0.017206290202587505,0.008708409397340537,0.015940549874429655
2010-02-17,0.004727343150790158,0.0006299774405849595,-0.0014070389724904766,0.0035049551560570103,0.008468857773015362,0.002763440673902706,0.0070884375162775055,-0.0041025316146852155,0.00767763172989054,0.008043008163470658
2010-02-18,0.005878010239918746,0.010644744176895529,0.00561618908904867,0.006278101203241543,0.009093939073875202,0.006419239500134664,0.005930498769597306,0.0054665597717458506,0.00476876220576207,0.006321803010028604
2010-02-19,0.0020712690614231757,0.005590196377729252,0.0038425266211842843,0.005548125123382774,0.004862927426728997,-0.002745998114528828,0.002214727196580345,0.013872620625284193,0.0,0.0023189629528166593
2010-02-22,0.00018037039764778618,-0.004344863556710453,-0.013868500168923983,0.013054247996565554,0.000692877344337835,-0.0018350399446529163,0.0,-0.005391415251130551,-0.002858520182269786,-0.00033092995120432786
2010-02-23,-0.01221946945567591,-0.015990533001878846,-0.016755895617731633,-0.018602373119948147,-0.012894513187891638,-0.01247410049236593,-0.005546531001722961,-0.006779330720782177,-0.009587873753382877,-0.0059759575658293795
2010-02-24,0.009155826225088136,-0.002531675398999398,0.006271881673736351,0.01723612492684079,0.010120366080856714,0.00971563578800924,0.006283638470195115,0.0010197735546494855,0.00735868829217495,0.012903224571784428
2010-02-25,-0.001354592167823937,-0.0022204187118537765,0.0005356769160208888,-0.002737724735274651,-0.0024333875035806724,-0.002766467371962577,0.0007367957019852687,-0.002040494691375613,0.0006374909256804279,0.0016423729343897533
